,file,hr_quote,hr_text,en_text,sentiment,verb_cue,speaker,ids
413,hr186.txt,"Još jednom pružamo snažno uvjeravanje kako je EU, u slučaju da Europsko vijeće u prosincu odluči kako je Turska ispunila političke kriterije iz Kopenhagena, spremna otvoriti pregovore o priključenju (s Turskom) bez ikakve odgode","""Još jednom pružamo snažno uvjeravanje kako je EU, u slučaju da Europsko vijeće u prosincu odluči kako je Turska ispunila političke kriterije iz Kopenhagena, spremna otvoriti pregovore o priključenju (s Turskom) bez ikakve odgode"", izjavio je ministar vanjskih poslova Irske Brian Cowen, čija zemlja trenutačno predsjeda rotirajućim predsjedništvom EU.","""We reiterate our strong assurance that if the European Council decides in December that Turkey fulfils the Copenhagen political criteria, the EU is committed to opening accession negotiations (with Turkey) without delay,"" said Irish Foreign Minister Brian Cowen, whose country holds the six-month rotating EU presidency.",Positive,,,186
415,hr186.txt,na temelju činjenica . na pošten i objektivan način,"Nadovezujući se na pozitivnu izjavu Cowena, Verheugen je kazao kako je ""proces reformi u Turskoj na pravom putu"". Obećao je kako će izvješće u prosincu biti pripremljeno ""na temelju činjenica . na pošten i objektivan način"".","Echoing Cowen's positive remarks, Verheugen said ""Turkey's reform process is on the right path."" He pledged that the December report would be prepared on the ""basis of facts . in a fair and objective manner.""",Positive,,,186
417,hr186.txt,također je u interesu razvitka vrlo bliskih odnosa EU i Turske,"Prema njegovim riječima rješavanje 30-godišnje podjele otoka prije njegova ulaska u EU ""također je u interesu razvitka vrlo bliskih odnosa EU i Turske"".","He added that resolving the island's 30-year-old division in time for its EU entry ""is also in the interest of the development of ever closer relations between the EU and Turkey.""",Positive,,,186
418,hr186.txt,"Ako dvije strane ne mogu riješiti to pitanje do isteka krajnjeg roka i ako moramo ojačati i napore za postizanje rješenja, Turska i Grčka će se priključiti razgovorima na najvišoj razini i dati potreban doprinos procesu","""Ako dvije strane ne mogu riješiti to pitanje do isteka krajnjeg roka i ako moramo ojačati i napore za postizanje rješenja, Turska i Grčka će se priključiti razgovorima na najvišoj razini i dati potreban doprinos procesu"", izjavio je u ponedjeljak turski ministar vanjskih poslova Abdullah Gul, a prenosi Anadolu Agency.","''If two sides can't solve the issue by the deadline and if we have to exert efforts for a solution, Turkey and Greece will join the talks at the highest level and make the necessary contribution to the process,'' Turkey's Anadolu Agency quoted Gul as saying Monday.",Positive,,,186
419,hr186.txt,Pregovori s Turskom započet će 2005. godine kada mi budemo predsjedali EU.,"""Pregovori s Turskom započet će 2005. godine kada mi budemo predsjedali EU.","""Negotiations with Turkey will begin in 2005, when we are the EU President.",Neutral,,,186
420,hr186.txt,Međutim razgovori će biti gospodarski usmjereni i vrlo teški,"Međutim razgovori će biti gospodarski usmjereni i vrlo teški"", izjavio je Juncker u intervjuu turskom dnevniku Hurriyet.","However, the talks will be economic-oriented and very tough,"" the Turkish daily Hurriyet quoted Juncker as saying in an interview.",Negative,,,186
416,hr186.txt,Jasan izbor EU je prijam jedinstvenog Cipra,"""Jasan izbor EU je prijam jedinstvenog Cipra"", kazao je Cowen.","""The clear preference of the EU is for the accession of a united Cyprus,"" Cowen said.",Neutral,,,186
414,hr186.txt,proces reformi u Turskoj na pravom putu,"Nadovezujući se na pozitivnu izjavu Cowena, Verheugen je kazao kako je ""proces reformi u Turskoj na pravom putu"". Obećao je kako će izvješće u prosincu biti pripremljeno ""na temelju činjenica . na pošten i objektivan način"".","Echoing Cowen's positive remarks, Verheugen said ""Turkey's reform process is on the right path."" He pledged that the December report would be prepared on the ""basis of facts . in a fair and objective manner.""",Positive,,,186
423,hr187.txt,Moć ove inicijative u njezinom je regionalnom pristupu,"""Moć ove inicijative u njezinom je regionalnom pristupu"", kaže makedonska članica koordinacijskog vijeća Gordana Duvnjak (desno). [Marina Stojanovska/SETimes]","""The power of this initiative is in its regional approach,"" says Macedonia Co-ordination Council member Gordana Duvnjak (right). [Marina Stojanovska/SETimes]",Positive,,,187
213,hr188.txt,Već smo ostvarili ciljeve o kojima naši suparnici mogu samo sanjati,"""Već smo ostvarili ciljeve o kojima naši suparnici mogu samo sanjati"", kaže premijer Ivo Sanader. [Getty Images]","""We have already achieved the goals our opponents can only dream of,"" Prime Minister Ivo Sanader says. [Getty Images]",Positive,,,188
214,hr188.txt,Već smo ostvarili ciljeve o kojima naši suparnici mogu samo sanjati,"""Već smo ostvarili ciljeve o kojima naši suparnici mogu samo sanjati"", kaže premijer Ivo Sanader. [Getty Images]","""We have already achieved the goals our opponents can only dream of,"" Prime Minister Ivo Sanader says. [Getty Images]",Positive,,,188
215,hr188.txt,Glas za HDZ najbolje je moguće ulaganje u budućnost Hrvatske,"""Glas za HDZ najbolje je moguće ulaganje u budućnost Hrvatske"".","""A vote for HDZ is the best possible investment in the future of Croatia.""",Positive,,,188
216,hr188.txt,"Državni proračun dobio je dodatnih 30 milijardi kuna [4 milijarde eura], smanjili smo deficit sa 6,3 na 2,6 posto, počeli smo vraćati dug umirovljenicima, [i] otvorili smo 85.000 novih radnih mjesta i 200 investicijskih zona u Hrvatskoj","""Državni proračun dobio je dodatnih 30 milijardi kuna [4 milijarde eura], smanjili smo deficit sa 6,3 na 2,6 posto, počeli smo vraćati dug umirovljenicima, [i] otvorili smo 85.000 novih radnih mjesta i 200 investicijskih zona u Hrvatskoj"", kazao je Sanader.","""The state budget has received additional 30 billion kunas [4 billion euros], we have lowered the deficit from 6.3% to 2.6%, we have started to return the debt to the retired persons, [and] we have opened 85,000 new working places and 200 investment zones in Croatia,"" Sanader said.",Positive,,,188
844,hr189.txt,Približno polovica tog broja su malodobnici,"Približno polovica tog broja su malodobnici"".","Up to half are minors.""",Negative,,,189
843,hr189.txt,"Prema procjeni američke vlade, svake godine preko međunarodnih granica prokrijumčari se oko 800.000 ljudi, a oko 80 posto njih su žene.","""Prema procjeni američke vlade, svake godine preko međunarodnih granica prokrijumčari se oko 800.000 ljudi, a oko 80 posto njih su žene.","""According to US government estimates, approximately 800,000 people are trafficked across international borders each year, and about 80% of them are female.",Negative,,,189
842,hr189.txt,Procjene vezane za brojku vrlo su različite,"""Procjene vezane za brojku vrlo su različite"", dodao je.","""Estimates of the number vary widely,"" he added.",Neutral,,,189
841,hr189.txt,"Svaki dan, diljem svijeta, ljudi se tjeraju na prisilni rad, kupuju se i prodaju zbog prostitucije, eksploatiraju kao sluge, porobljavaju za poljoprivredne radove i rad u tvornicama, i hvataju kako bi nezakonito služili kao djeca vojnici","""Svaki dan, diljem svijeta, ljudi se tjeraju na prisilni rad, kupuju se i prodaju zbog prostitucije, eksploatiraju kao sluge, porobljavaju za poljoprivredne radove i rad u tvornicama, i hvataju kako bi nezakonito služili kao djeca vojnici"", izjavio je ravnatelj američkog Ureda za praćenje i borbu protiv trgovine ljudima, veleposlanik Mark Lagon, tijekom predstavljanja izvješća 12. lipnja.","""Every day, all over the world, people are coerced into bonded labour, bought and sold in prostitution, exploited in domestic servitude, enslaved in agricultural work and in factories, and captured to serve unlawfully as child soldiers,"" said the director of the US Office to Monitor and Combat Trafficking in Persons, Ambassador Mark Lagon, as he presented the report on June 12th.",Negative,,,189
448,hr191.txt,Povijest će suditi o svima nama,"Povijest će suditi o svima nama"", dodao je.","History will judge us all,"" he added.",Neutral,,,191
446,hr191.txt,Naša zemlja došla je na rub ponora,"""Naša zemlja došla je na rub ponora"", upozorio je predsjednik Karolos Papoulias u priopćenju objavljenom u srijedu.","""Our country has reached the brink of the abyss,"" President Karolos Papoulias warned in a written statement Wednesday.",Negative,,,191
447,hr191.txt,Odgovornost je sviju nas da ne dozvolimo da zakoračimo u ponor...,"""Odgovornost je sviju nas da ne dozvolimo da zakoračimo u ponor...","""It is the responsibility of us all to not allow the step into the void ...",Neutral,,,191
449,hr191.txt,"Duboko smo potreseni nepravednom smrću to troje ljudi, naših sugrađana koji su bili žrtve smrtonosnog čina","""Duboko smo potreseni nepravednom smrću to troje ljudi, naših sugrađana koji su bili žrtve smrtonosnog čina"", kazao je čelnik vladajuće stranke PASOK u obraćanju parlamentu.","""We are deeply shocked by the unjust death of these three people, our fellow citizens, who were victims of a murderous act,"" the leader of the ruling PASOK party told parliament.",Neutral,,,191
450,hr191.txt,Do takvih stvari dovode nas nekontrolirano nasilje i politička neodgovornost,"""Do takvih stvari dovode nas nekontrolirano nasilje i politička neodgovornost"".","""This is where uncontrolled violence and political irresponsibility leads us.""",Negative,,,191
451,hr191.txt,"Poduzeli smo takve mjere kako bismo sačuvali radna mjesta, zaštitili obitelji, kućanstva i zaposlene","""Poduzeli smo takve mjere kako bismo sačuvali radna mjesta, zaštitili obitelji, kućanstva i zaposlene"", kazao je Papandreou.","""We took these measures to save jobs, protect families, households and workers,"" Papandreou said.",Positive,,,191
453,hr191.txt,Nećemo odustati od svoje borbe protiv takvih mjera,"""Nećemo odustati od svoje borbe protiv takvih mjera"", izjavio je, a prenosi tiskovna agencija DPA.","""We will not abandon our fight against the measures,"" the DPA quoted him as saying.",Positive,,,191
452,hr191.txt,"Jedina alternativa jest da se vladi dozvoli bankrot, a mi to nećemo dozvoliti","""Jedina alternativa jest da se vladi dozvoli bankrot, a mi to nećemo dozvoliti"", kazao je Papandreou u srijedu.","""The only other alternative is to allow the government to go bankrupt and we will not allow this,"" Papandreou said on Wednesday.",Negative,,,191
584,hr192.txt,Država je obvezatna provesti takvu jednakost,"Država je obvezatna provesti takvu jednakost"", navodi se u nacrtu amandmana.","The state is obliged to implement this equality,"" the draft amendment reads.",Neutral,,,192
593,hr192.txt,Tražit ću mišljenje osobe koja zna bolje od mene,"Upitana hoće li glasovati na mogućem referendumu, odgovorila je: ""Tražit ću mišljenje osobe koja zna bolje od mene"".","When asked how she will vote in a possible referendum, she said ""I will ask the opinion of a person who knows better than I do.""",Neutral,,,192
591,hr192.txt,Kako će drugačije znati da će ova reforma doista poboljšati njihovu situaciju i kako će donijeti odluku u slučaju referenduma,"""Kako će drugačije znati da će ova reforma doista poboljšati njihovu situaciju i kako će donijeti odluku u slučaju referenduma""?","""How else will they know that this reform will really improve their situation, and how would they make their decision in case of a referendum?""",Neutral,,,192
590,hr192.txt,Važno je da se podigne svijest među ženama koje žive u ruralnim područjima i ženama s malim prihodima i niskim obrazovanjem,"""Važno je da se podigne svijest među ženama koje žive u ruralnim područjima i ženama s malim prihodima i niskim obrazovanjem"", kazala je.","""It is important to raise awareness among women living in rural areas and women with low incomes and poor education,"" she said.",Neutral,,,192
589,hr192.txt,i dalje strahujem kako bi [on] mogao utrti put teokraciji,"""Iako vjerujem da će reformski paket poboljšati prava žena, i dalje strahujem kako bi [on] mogao utrti put teokraciji"", dodala je.","""Although I believe that the reform package will improve women's rights, I still fear that [it] may pave a way for theocracy,"" she added.",Negative,,,192
588,hr192.txt,Iako vjerujem da će reformski paket poboljšati prava žena,"""Iako vjerujem da će reformski paket poboljšati prava žena, i dalje strahujem kako bi [on] mogao utrti put teokraciji"", dodala je.","""Although I believe that the reform package will improve women's rights, I still fear that [it] may pave a way for theocracy,"" she added.",Positive,,,192
587,hr192.txt,"Neki ravnatelji i vlasnici tvrtki kažu kako bi, ukoliko poboljšanja budu provedena, radije zapošljavali muške umjesto ženskih djelatnika","Neki ravnatelji i vlasnici tvrtki kažu kako bi, ukoliko poboljšanja budu provedena, radije zapošljavali muške umjesto ženskih djelatnika"".","There are managers and workplace owners saying that if these improvements are going to be implemented, they'd prefer to hire male instead of female workers.""",Negative,,,192
592,hr192.txt,Nemam mišljenje o ustavnoj reformi,"Nurten Bilye, 40, koja radi kao čistačica, kazala je za SETimes: ""Nemam mišljenje o ustavnoj reformi"".","Nurten Bilye, 40, who works as a cleaning lady, told SETimes ""I do not have an opinion about the constitutional reform.""",Neutral,,,192
583,hr192.txt,Žene i muškarci imaju jednaka prava.,"""Žene i muškarci imaju jednaka prava.","""Women and men have equal rights.",Positive,,,192
586,hr192.txt,"Međutim, imam određene sumnje oko toga kako će biti provedeni.","""Međutim, imam određene sumnje oko toga kako će biti provedeni.","""But I have doubts about how these would be implemented.",Negative,,,192
585,hr192.txt,Turskoj su potrebni ovi amandmani za unaprjeđenje radnih uvjeta za žene,"""Turskoj su potrebni ovi amandmani za unaprjeđenje radnih uvjeta za žene"", kaže za SETimes Gulcan Ozkan, ravnateljica kadrovske službe jedne tvrtke.","""Turkey needs these amendments for the improvement of women's working conditions,"" Gulcan Ozkan, a company human resource manager, told SETimes.",Neutral,,,192
766,hr193.txt,"Reforme su neizbježne, sa ili bez Svjetske banke i MMF-a, i postale su još hitnije zbog utjecaja gospodarske krize","""Reforme su neizbježne, sa ili bez Svjetske banke i MMF-a, i postale su još hitnije zbog utjecaja gospodarske krize"", kazao je Mantovanelli.","""Reforms are unavoidable, with or without the World Bank and the IMF, and they have been made more urgent by the impact of the economic crisis,"" Mantovanelli said.",Neutral,,,193
765,hr193.txt,"Uspješna provedba reformi oslobodit će ne samo sredstva Svjetske banke, već ona ostaje ključan uvjet za zadovoljavajuću provedbu fiskalnog okvira BiH dogovorenog sa MMF-om","""Uspješna provedba reformi oslobodit će ne samo sredstva Svjetske banke, već ona ostaje ključan uvjet za zadovoljavajuću provedbu fiskalnog okvira BiH dogovorenog sa MMF-om"", izjavio je za SETimes manager Banke za BiH Marco Mantovanelli.","""Successful implementation of these reforms would unlock not only World Bank funds, but it remains a critical condition for the satisfactory implementation of the fiscal framework BiH agreed with the IMF,"" the Bank's BiH Country Manager, Marco Mantovanelli, told SETimes.",Positive,,,193
840,hr194.txt,Za sada ne znamo kada će promet Dunavom biti ponovno uspostavljen,"""Za sada ne znamo kada će promet Dunavom biti ponovno uspostavljen"" izjavio je kapetan broda Ivan Mijić, a prenosi Agencija Frans Press.","""For now we do not know when traffic on the Danube will be re-established,"" the Agence France Presse quoted the ship's captain, Ivan Mijic, as saying.",Negative,,,194
665,hr195.txt,EU je put i sudbina Srbije,"""EU je put i sudbina Srbije"", izjavio je povjerenik EU Chris Patten nakon susreta s Tadićem.","""The EU is Serbia's road and fate,"" EU Commissioner Chris Patten said following his session with Tadic.",Positive,,,195
666,hr195.txt,"Srbiji je potreban predsjednik koji je dobar prijatelj EU i koji će biti prijatelj među prijateljima, jer će budući predsjednik dramatično povećati izglede Srbije glede budućeg članstva u EU","""Srbiji je potreban predsjednik koji je dobar prijatelj EU i koji će biti prijatelj među prijateljima, jer će budući predsjednik dramatično povećati izglede Srbije glede budućeg članstva u EU"", ukazao je je Solana.","""Serbia needs a president who is a good friend of the EU and who will be a friend among friends, because the future president will dramatically increase Serbia's chances to become an EU member,"" Solana said.",Positive,,,195
667,hr195.txt,Nitko u Europi ne želi da Srbija i Crna Gora ostane izvan euroatlantske integracije.,"""Nitko u Europi ne želi da Srbija i Crna Gora ostane izvan euroatlantske integracije.","""No one in Europe wants Serbia-Montenegro to remain outside Euro-Atlantic integration.",Neutral,,,195
668,hr195.txt,"Oni ne žele tu praznu rupu između Slovenije i Soluna, u Grčkoj.","Oni ne žele tu praznu rupu između Slovenije i Soluna, u Grčkoj.","They don't want that empty hole between Slovenia and Thessaloniki, Greece.",Neutral,,,195
669,hr195.txt,U interesu je Europe popunjavanje te rupe europskom kvalitetom života,"U interesu je Europe popunjavanje te rupe europskom kvalitetom života"", kazao je Drašković.","It is in Europe's interest that the hole gets filled with a European quality of life,"" says Draskovic.",Positive,,,195
670,hr195.txt,"Ako ostanete kod kuće, ostat ćete tamo i sljedećih deset godina -- jer nigdje nećete moći otići","""Ako ostanete kod kuće, ostat ćete tamo i sljedećih deset godina -- jer nigdje nećete moći otići"", upozorava se u jednom sloganu.","""If you stay at home, you will stay there for the next ten years -- since you won't be able to go anywhere,"" warns one slogan.",Negative,,,195
32,hr197.txt,Međunarodni razmjeri ovog problema zahtijevaju takav pristup,"Međunarodni razmjeri ovog problema zahtijevaju takav pristup"", izjavio je šef odjela za borbu protiv računalnog kriminala Ognjen Haramina.","The international dimension of this problem requires such an approach,"" said the computer crime department's deputy chief, Ognjen Hramin.",Neutral,,,197
31,hr197.txt,"Najnoviji slučaj kojeg smo objavili pokazuje kako je ta suradnja više nego dobra, i jasno je kako će ona s vremenom biti još bolja.","""Najnoviji slučaj kojeg smo objavili pokazuje kako je ta suradnja više nego dobra, i jasno je kako će ona s vremenom biti još bolja.","""The latest case we made public shows that this co-operation is more than good, and it is certain that with time, it will only get better.",Positive,,,197
33,hr197.txt,"Iznad svega, to se odnosi na mjere i akcije definirane Konvencijom o cyber-kriminalu kojima će se na višu razinu podignuti suradnja i njezini rezultati","""Iznad svega, to se odnosi na mjere i akcije definirane Konvencijom o cyber-kriminalu kojima će se na višu razinu podignuti suradnja i njezini rezultati"".","""Above all, this refers to measures and actions defined by the Convention on Cybercrime, which will raise this co-operation and its results to an even higher level.""",Positive,,,197
677,hr199.txt,To je puka prijevara i krađa,"Međutim Tele2 i njezini hrvatski partneri smatraju kako su oštećeni.“To je puka prijevara i krađa”, izjavio je predstavnik konzorcija, opisujući proces davanja ponuda kao farsu.","But Tele2 and its Croatian partners are crying foul. ""This is sheer fraud and larceny,"" a representative of the consortium said, describing the bidding process as a farce.",Negative,,,199
676,hr199.txt,Najveća slabost u njihovoj ponudi bila je planirani doprinos razvitku nacionalnog gospodarstva,"“Najveća slabost u njihovoj ponudi bila je planirani doprinos razvitku nacionalnog gospodarstva”, izjavio je Gaćina lokalnim medijima.","""The main weakness in their bid was in its planned contribution to the development of the national economy,"" Gacina told local media.",Neutral,,,199
678,hr199.txt,"Treći operater neće smanjiti cijene, i građani će biti nasamareni","“Treći operater neće smanjiti cijene, i građani će biti nasamareni”, istaknuo je Matić.","""The third operator will not lower prices, and citizens will be duped,"" Matic said.",Negative,,,199
693,hr202.txt,OHR pozdravlja važan sastanak predstavnika vladinih institucija o restrukturiranju policije koji će se održati na Mrakovici,"""OHR pozdravlja važan sastanak predstavnika vladinih institucija o restrukturiranju policije koji će se održati na Mrakovici"", ističe se u priopćenju ureda najvišeg predstavnika međunarodne zajednice u BiH Paddy Ashdowna, objavljenom u utorak.","""The OHR welcomes the important meeting of government institutions on police restructuring which will take place in Mrakovica,"" the office of the top international envoy in BiH, Paddy Ashdown, said in a statement on Tuesday.",Positive,,,202
694,hr202.txt,"Očekujemo kako će tim razgovorima nazočiti visoki predstavnici s pregovaračkim ovlastima, te kako će sudjelovati na konstruktivan način u cilju unaprjeđenja procesa pregovora o reformi policije","""Očekujemo kako će tim razgovorima nazočiti visoki predstavnici s pregovaračkim ovlastima, te kako će sudjelovati na konstruktivan način u cilju unaprjeđenja procesa pregovora o reformi policije"".","""It expects senior representatives, with negotiating authority, to attend these talks and to participate constructively in order to advance the process of negotiations on police reform.""",Positive,,,202
695,hr202.txt,"BiH treba postići sporazum o restrukturiranju policije do početka rujna ako se želi kvalificirati za početak tih ključnih pregovora do obilježavanje desete godišnjice Daytona u studenom, i ako želi imati bilo kakve izglede za sustizanje svojih prvih susjeda, Hrvatska i Srbija i Crnu Gore","""BiH treba postići sporazum o restrukturiranju policije do početka rujna ako se želi kvalificirati za početak tih ključnih pregovora do obilježavanje desete godišnjice Daytona u studenom, i ako želi imati bilo kakve izglede za sustizanje svojih prvih susjeda, Hrvatska i Srbija i Crnu Gore"", istaknuo je OHR.","""BiH needs to reach an agreement on police restructuring by the beginning of September if it is to qualify for these key negotiations in time for the tenth anniversary of Dayton in November, and if it is to have any chance of catching up with its immediate neighbours, Croatia and Serbia-Montenegro,"" the OHR said.",Neutral,,,202
696,hr202.txt,"Uvjeti za članstvo u EU nisu nešto o čemu se može pregovarati i sve dok političari u BiH ne budu spremni provesti reforme kojima se ispunjavaju ovi uvjeti, put BiH ka Europi ostat će blokiran","""Uvjeti za članstvo u EU nisu nešto o čemu se može pregovarati i sve dok političari u BiH ne budu spremni provesti reforme kojima se ispunjavaju ovi uvjeti, put BiH ka Europi ostat će blokiran"".","""The conditions for EU membership are non-negotiable, and until BiH's politicians are prepared to make reforms which meet these conditions, BiH's path to Europe will remain blocked.""",Negative,,,202
697,hr202.txt,"Građani žele da njihovi političari ovu zemlju vode naprijed u modernu Europu, umjesto vezivanja za njezinu prošlost","""Građani žele da njihovi političari ovu zemlju vode naprijed u modernu Europu, umjesto vezivanja za njezinu prošlost"", naglašava se u priopćenju.","""They want their politicians to lead this country forward into modern Europe, not chain it to its past,"" the statement said.",Neutral,,,202
443,hr203.txt,"Ono što smo vidjeli u ovih posljednjih pet godina je kako se Tirana, kao grad, razvila, te kako je tijeku velik broj građevinskih radova.","""Ono što smo vidjeli u ovih posljednjih pet godina je kako se Tirana, kao grad, razvila, te kako je tijeku velik broj građevinskih radova.","""What we have seen during these last five years is that Tirana, as a city, has been expanded and lots of construction is under way.",Neutral,,,203
442,hr203.txt,"Visoka razina sigurnosti, kvalitetne usluge i pristupačne cijene predstavljaju naš cilj za uspješno poslovanje u Velikoj Britaniji i Albaniji","Visoka razina sigurnosti, kvalitetne usluge i pristupačne cijene predstavljaju naš cilj za uspješno poslovanje u Velikoj Britaniji i Albaniji"", navodi BA.","High security levels, quality service and affordable prices are our objectives for a successful operation in the UK and Albania,"" BA said.",Positive,,,203
441,hr203.txt,BA će biti usredotočen na klijente i njihove potrebe.,BA će biti usredotočen na klijente i njihove potrebe.,BA will be focused on the customers and its needs.,Positive,,,203
440,hr203.txt,"Surađivat ćemo s različitim poduzećima u Albaniji kako bi razvili turističku privredu, a posebice zračni transport.","""Surađivat ćemo s različitim poduzećima u Albaniji kako bi razvili turističku privredu, a posebice zračni transport.","""We will co-operate with different businesses in Albania to develop the tourism economy, especially air transport.",Positive,,,203
445,hr203.txt,Ovo će biti dobro tržište za BA,"Ovo će biti dobro tržište za BA"", izjavio je novinarima izvršni ravnatelj kompanije za istočnu i središnju Europu i Mediteran, David Roucham.","This will be a good market for BA,"" the company's executive-manager for Eastern and Central Europe and the Mediterranean, David Roucham, told reporters.",Positive,,,203
444,hr203.txt,Kao što znamo u Londonu postoji velik broj Albanaca koji žele ići u Albaniju posjetiti svoje obitelji u domovini.,Kao što znamo u Londonu postoji velik broj Albanaca koji žele ići u Albaniju posjetiti svoje obitelji u domovini.,"As we know, there are many Albanians in London who would go to Albania to visit their families back home.",Neutral,,,203
228,hr204.txt,"premda je teško ispuniti rokove, budući da pred nama stoji vrlo težak posao","""Vlada će nastojati da Sveučilište u Tetovu počne s legalnim radom sljedeće jeseni, premda je teško ispuniti rokove, budući da pred nama stoji vrlo težak posao"", izjavio je zamjenik ministra obrazovanja Tale Geramitcioski.","""The government will make an effort for Tetovo University to start operating legally next autumn, even though it is hard to meet the deadlines because a very burdensome work is ahead,"" Vice Education Minister Tale Geramitcioski said.",Neutral,,,204
230,hr204.txt,najveće se postignuće očituje u nadvladavanju straha da obrazovanje Albanaca u Makedoniji predstavlja opasnost za ovu zemlju,"Ranije ove godine, makedonski je premijer Branko Crvenkovski ozakonjavanje rada Sveučilišta u Tetovu nazvao ""još jednim divovskim korakom u provođenju Okvirnog sporazuma"". Riječima čelnika Demokratske unije za integraciju Alija Ahmetija, ""najveće se postignuće očituje u nadvladavanju straha da obrazovanje Albanaca u Makedoniji predstavlja opasnost za ovu zemlju "".","Earlier this year, Macedonian Prime Minister Branko Crvenkovski called legalisation of Tetovo University ""another huge step in the implementation of the Framework Agreement.""According to Democratic Union of Integration leader Ali Ahmeti, ""overcoming the fear that education of Albanians in Macedonia endangers the country is the most essential achievement.""",Positive,,,204
232,hr204.txt,a ne pitanje višeg i visokog obrazovanja Albanaca,"""Od vlade odobren nacrt zakona o osnivanju trećeg sveučilišta rješava problem Sveučilišta u Tetovu, a ne pitanje višeg i visokog obrazovanja Albanaca"", izjavio je Trajko Slaveski, član Izvršnog odbora VMRO-DPMNE.","""The draft bill for establishing the third university approved by the government solves the Tetovo University problem rather than the issue of higher education of Albanians,"" said Trajko Slaveski, a member of the Executive Committee of the VMRO-DPMNE.",Negative,,,204
233,hr204.txt,"Vlada nudi neozbiljna, parcijalna rješenja koja služe smirivanju situacije na području višeg obrazovanja Albanaca","""Vlada nudi neozbiljna, parcijalna rješenja koja služe smirivanju situacije na području višeg obrazovanja Albanaca"", izjavio je Zamir Dika, član parlamenta iz redova DPA.","""The government offers non-serious, partial and palliative solutions of the issue of Albanians' higher education,"" DPA parliamentarian Zamir Dika said.",Negative,,,204
229,hr204.txt,još jednim divovskim korakom u provođenju Okvirnog sporazuma,"Ranije ove godine, makedonski je premijer Branko Crvenkovski ozakonjavanje rada Sveučilišta u Tetovu nazvao ""još jednim divovskim korakom u provođenju Okvirnog sporazuma"". Riječima čelnika Demokratske unije za integraciju Alija Ahmetija, ""najveće se postignuće očituje u nadvladavanju straha da obrazovanje Albanaca u Makedoniji predstavlja opasnost za ovu zemlju "".","Earlier this year, Macedonian Prime Minister Branko Crvenkovski called legalisation of Tetovo University ""another huge step in the implementation of the Framework Agreement.""According to Democratic Union of Integration leader Ali Ahmeti, ""overcoming the fear that education of Albanians in Macedonia endangers the country is the most essential achievement.""",Positive,,,204
231,hr204.txt,Od vlade odobren nacrt zakona o osnivanju trećeg sveučilišta rješava problem Sveučilišta u Tetovu,"""Od vlade odobren nacrt zakona o osnivanju trećeg sveučilišta rješava problem Sveučilišta u Tetovu, a ne pitanje višeg i visokog obrazovanja Albanaca"", izjavio je Trajko Slaveski, član Izvršnog odbora VMRO-DPMNE.","""The draft bill for establishing the third university approved by the government solves the Tetovo University problem rather than the issue of higher education of Albanians,"" said Trajko Slaveski, a member of the Executive Committee of the VMRO-DPMNE.",Neutral,,,204
224,hr204.txt,Moguće je da s radom počne već sljedeće godine,"""Moguće je da s radom počne već sljedeće godine, premda smo tek na početku postupka koji mora udovoljiti svim pravnim zahtjevima koji proistječu iz samog zakona,"" izjavio je Polozhani.","""It could possibly become operational as early as next year although we are entering a legal procedure that has to meet all legal obligations derived from the law itself,"" Polozhani said.",Positive,,,204
227,hr204.txt,Vlada će nastojati da Sveučilište u Tetovu počne s legalnim radom sljedeće jeseni,"""Vlada će nastojati da Sveučilište u Tetovu počne s legalnim radom sljedeće jeseni, premda je teško ispuniti rokove, budući da pred nama stoji vrlo težak posao"", izjavio je zamjenik ministra obrazovanja Tale Geramitcioski.","""The government will make an effort for Tetovo University to start operating legally next autumn, even though it is hard to meet the deadlines because a very burdensome work is ahead,"" Vice Education Minister Tale Geramitcioski said.",Positive,,,204
226,hr204.txt,"(...)nas je cilj oformiti ovu državnu visokoskolsku ustanovu, a oni će sami znati uređivati međusobne odnose.","Upitan razmatra li se mogućnost spajanja Sveučilišta u Tetovu i Sveučilišta za Jugoistočnu Europu, Polozhani je rekao: ""(...)nas je cilj oformiti ovu državnu visokoskolsku ustanovu, a oni će sami znati uređivati međusobne odnose.""","Asked whether a merger of Tetovo and SEE Universities is under consideration, Polozhani said ""our goal is to form this higher education state-run institution, and they will know how to follow the relations between each other.""",Neutral,,,204
225,hr204.txt,premda smo tek na početku postupka koji mora udovoljiti svim pravnim zahtjevima koji proistječu iz samog zakona,"""Moguće je da s radom počne već sljedeće godine, premda smo tek na početku postupka koji mora udovoljiti svim pravnim zahtjevima koji proistječu iz samog zakona,"" izjavio je Polozhani.","""It could possibly become operational as early as next year although we are entering a legal procedure that has to meet all legal obligations derived from the law itself,"" Polozhani said.",Neutral,,,204
741,hr205.txt,"On od nas očekuje da uspostavimo red, ne da ga uništimo.","On od nas očekuje da uspostavimo red, ne da ga uništimo.","He looks at us to establish order, not destroy it.",Positive,,,205
